barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
15.69571429,0,19,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,26,0,1689,Alfa Romeo,Spider,N,Manual 5-spd,1986,,,,0,0,0
19.38882353,0,15,0,0,522.7647059,17,0,2800,0,Regular,Regular Gasoline,21,0,1690,Autokraft Limited,A.C.Mkiv,N,Manual 5-spd,1986,,,,0,0,0
14.98227273,0,20,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,1691,Bertone,X1/9,N,Manual 5-spd,1986,,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,2650,0,Regular,Regular Gasoline,22,0,1692,Chevrolet,Corvette,N,Automatic 4-spd,1986,,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,2650,0,Regular,Regular Gasoline,22,0,1693,Chevrolet,Corvette,N,Manual 4-spd,1986,SIL,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,2650,0,Regular,Regular Gasoline,22,0,1694,Chevrolet,Corvette Convertible,N,Automatic 4-spd,1986,,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,2650,0,Regular,Regular Gasoline,22,0,1695,Chevrolet,Corvette Convertible,N,Manual 4-spd,1986,SIL,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,23,0,1696,Nissan,300ZX,N,Automatic 4-spd,1986,VLKUP,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,2650,0,Regular,Regular Gasoline,23,0,1697,Nissan,300ZX,N,Automatic 4-spd,1986,VLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,23,0,1698,Nissan,300ZX,N,Manual 5-spd,1986,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,24,0,1699,Nissan,300ZX,N,Manual 5-spd,1986,,,,0,0,0
29.96454545,0,9,0,0,807.9090909,11,0,4350,0,Regular,Regular Gasoline,14,0,1700,Ferrari,Testarossa,N,Manual 5-spd,1986,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,3650,0,Regular,Regular Gasoline,17,0,1701,Ferrari,328 GTS/GTB,N,Manual 5-spd,1986,,,,0,0,0
14.33086957,0,21,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,26,0,1702,Ford,EXP,N,Automatic 3-spd,1986,,,,0,0,0
