barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
13.1844,0,22,0,0,355.48,25,0,2350,0,Premium,Premium Gasoline,29,0,23992,Audi,TT Roadster,N,Automatic (S6),2008,3MODE,,,0,0,0
17.34789474,0,17,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,24,0,23993,Audi,TT Roadster quattro,N,Manual 6-spd,2008,,,,0,0,0
16.4805,0,18,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,24,0,23994,Audi,TT Roadster quattro,N,Automatic (S6),2008,3MODE,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,25,0,23995,Jaguar,XK,N,Automatic 6-spd,2008,3MODE CLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,25,0,23996,Jaguar,XK Convertible,N,Automatic 6-spd,2008,3MODE CLKUP,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,23,0,23997,Jaguar,XKR,N,Automatic 6-spd,2008,3MODE CLKUP,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,23,0,23998,Jaguar,XKR Convertible,N,Automatic 6-spd,2008,3MODE CLKUP,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,23999,Mitsubishi,Eclipse Spyder,N,Manual 5-spd,2008,,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,24000,Mitsubishi,Eclipse Spyder,N,Automatic (S4),2008,2MODE CLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,25,0,24001,Mitsubishi,Eclipse Spyder,Y,Manual 6-spd,2008,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,24,0,24002,Mitsubishi,Eclipse Spyder,N,Automatic (S5),2008,2MODE CLKUP,,,0,0,0
12.67730769,0,23,0,0,341.8076923,26,0,2250,0,Premium,Premium Gasoline,31,0,24003,Audi,TT Coupe,Y,Automatic (S6),2008,3MODE,,,0,0,0
17.34789474,0,17,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,24,0,24004,Audi,TT Coupe quattro,N,Manual 6-spd,2008,,,,0,0,0
16.4805,0,18,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,24,0,24005,Audi,TT Coupe quattro,N,Automatic (S6),2008,3MODE,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,29,0,24006,Chrysler,Sebring Convertible,Y,Automatic 4-spd,2008,CMODE,,,0,0,0
15.69571429,4.994,18,13,419.6666667,423.1904762,21,15,2250,2400,Gasoline or E85,Regular Gasoline,26,19,24007,Chrysler,Sebring Convertible,Y,Automatic 4-spd,2008,,FFV,E85,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,26,0,24008,Chrysler,Sebring Convertible,Y,Automatic 6-spd,2008,CMODE,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,28,0,24009,Mitsubishi,Eclipse,N,Manual 5-spd,2008,,,,0,0,0
14.98227273,0,20,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,24010,Mitsubishi,Eclipse,N,Automatic (S4),2008,2MODE CLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,25,0,24011,Mitsubishi,Eclipse,N,Manual 6-spd,2008,,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,25,0,24012,Mitsubishi,Eclipse,Y,Automatic (S5),2008,2MODE CLKUP,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,29,0,24013,Scion,tC,Y,Automatic 4-spd,2008,CLKUP,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,27,0,24014,Scion,tC,N,Manual 5-spd,2008,,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2400,0,Premium,Premium Gasoline,30,0,24015,Volkswagen,Eos,Y,Automatic (S6),2008,3MODE,,,0,0,0
18.31166667,0,16,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,24016,Jaguar,X-Type,N,Automatic 5-spd,2008,EMS 2MODE CLKUP,,,0,0,0
23.54357143,0,11,0,0,634.7857143,14,0,4150,0,Premium,Premium Gasoline,18,0,24017,Mercedes-Benz,CL63 AMG,N,Automatic (S7),2008,EMS 2MODE CLKUP,,,0,0,0
13.73375,0,22,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,29,0,24018,Mitsubishi,Lancer,Y,Automatic (variable gear ratios),2008,VMODE VLKUP,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,29,0,24019,Mitsubishi,Lancer,Y,Manual 5-spd,2008,,,,0,0,0
15.69571429,0,19,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,24,0,24020,Subaru,Legacy AWD,N,Manual 5-spd,2008,,,,0,0,0
14.98227273,0,20,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,27,0,24021,Subaru,Legacy AWD,Y,Manual 5-spd,2008,,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,24,0,24022,Subaru,Legacy AWD,N,Manual 6-spd,2008,,,,0,0,0
14.98227273,0,20,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,27,0,24023,Subaru,Legacy AWD,Y,Automatic (S4),2008,2MODE CLKUP,,,0,0,0
16.4805,0,18,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,24,0,24024,Subaru,Legacy AWD,Y,Automatic (S5),2008,2MODE CLKUP,,,0,0,0
13.1844,0,22,0,0,355.48,25,0,2350,0,Premium,Premium Gasoline,29,0,24027,Volkswagen,GTI,Y,Automatic (S6),2008,3MODE,,,0,0,0
13.1844,0,22,0,0,355.48,25,0,2350,0,Premium,Premium Gasoline,29,0,24028,Volkswagen,Jetta,Y,Automatic (S6),2008,3MODE,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,28,0,24029,BMW,528i,N,Manual 6-spd,2008,,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,27,0,24030,BMW,528i,Y,Automatic (S6),2008,3MODE CLKUP,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,25,0,24031,BMW,528xi,N,Manual 6-spd,2008,,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,25,0,24032,BMW,528xi,Y,Automatic (S6),2008,3MODE CLKUP,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,26,0,24033,BMW,535i,Y,Automatic (S6),2008,3MODE CLKUP,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,25,0,24034,BMW,535xi,Y,Automatic (S6),2008,3MODE CLKUP,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,24035,BMW,550i,N,Manual 6-spd,2008,,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,23,0,24036,BMW,550i,Y,Automatic (S6),2008,3MODE CLKUP,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,17,0,24037,BMW,M5,N,Manual 6-spd,2008,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,17,0,24038,BMW,M5,Y,Automatic (S7),2008,6MODE CLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,24,0,24039,Buick,Lacrosse/Allure,Y,Automatic 4-spd,2008,CLKUP,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,30,0,24040,Chrysler,Sebring,Y,Automatic 4-spd,2008,CMODE,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,26,0,24041,Chrysler,Sebring,N,Automatic 6-spd,2008,CMODE,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,2650,0,Regular,Regular Gasoline,24,0,24042,Chrysler,Sebring AWD,N,Automatic 6-spd,2008,CMODE,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,30,0,24043,Dodge,Avenger,Y,Automatic 4-spd,2008,CMODE,,,0,0,0
