barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,18292,Acura,NSX,N,Automatic (S4),2003,2MODE CLKUP,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,18293,Acura,NSX,N,Manual 6-spd,2003,,,,0,0,0
21.974,0,13,0,0,592.4666667,15,0,3900,0,Premium,Premium Gasoline,19,0,18294,BMW Alpina,Roadster V8,N,Automatic 5-spd,2003,2MODE CLKUP,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,18295,Audi,TT Roadster,Y,Automatic (S6),2003,3MODE CLKUP,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,18296,Audi,TT Roadster quattro,Y,Manual 6-spd,2003,,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,18297,BMW,Z4 Roadster,Y,Automatic (S5),2003,3MODE CLKUP,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,18298,BMW,Z4 Roadster,Y,Manual 5-spd,2003,,,,0,0,0
16.4805,0,18,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,25,0,18299,BMW,Z4 Roadster,Y,Automatic (S5),2003,3MODE CLKUP,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,27,0,18300,BMW,Z4 Roadster,N,Manual 6-spd,2003,,,,0,0,0
21.974,0,12,0,0,592.4666667,15,0,3900,0,Premium,Premium Gasoline,19,0,18301,BMW,Z8,N,Manual 6-spd,2003,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,23,0,18302,Chevrolet,Corvette,Y,Automatic 4-spd,2003,CLKUP,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,26,0,18303,Chevrolet,Corvette,Y,Manual 6-spd,2003,,,,0,0,0
23.54357143,0,11,0,0,634.7857143,14,0,4150,0,Premium,Premium Gasoline,20,0,18304,Dodge,Viper Convertible,N,Manual 6-spd,2003,,,,0,0,0
41.20125,0,7,0,0,1110.875,8,0,7300,0,Premium,Premium Gasoline,12,0,18305,Ferrari,Enzo Ferrari,N,Automatic (S6),2003,,,,0,0,0
