barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
14.33086957,0,20,0,0,387,23,0,2050,0,Regular,Regular Gasoline,29,0,39861,Jeep,Cherokee FWD,N,Automatic 9-spd,2019,,,,0,0,0
14.98227273,0,19,0,0,400,22,0,2150,0,Regular,Regular Gasoline,27,0,39862,Jeep,Cherokee 4WD,Y,Automatic 9-spd,2019,,,,0,0,0
15.69571429,0,18,0,0,416,21,0,2250,0,Regular,Regular Gasoline,26,0,39863,Jeep,Cherokee 4WD Active Drive II,N,Automatic 9-spd,2019,,,,0,0,0
15.69571429,0,18,0,0,432,21,0,2250,0,Regular,Regular Gasoline,24,0,39864,Jeep,Cherokee Trailhawk 4WD,Y,Automatic 9-spd,2019,,,,0,0,0
17.34789474,0,16,0,0,465,19,0,3050,0,Premium,Premium Gasoline,25,0,39872,Chevrolet,Corvette,N,Manual 7-spd,2019,,,,0,0,0
18.31166667,0,15,0,0,490,18,0,3250,0,Premium,Premium Gasoline,25,0,39873,Chevrolet,Corvette,N,Automatic (S8),2019,,,,0,0,0
19.38882353,0,14,0,0,532,17,0,3400,0,Premium,Premium Gasoline,23,0,39874,Chevrolet,Corvette Z06,N,Automatic (S8),2019,,,,0,0,0
9.694411765,0,30,0,0,262,34,0,1400,0,Regular,Regular Gasoline,40,0,39875,Volkswagen,Jetta,Y,Automatic (S8),2019,,,,0,0,0
9.694411765,0,30,0,0,263,34,0,1400,0,Regular,Regular Gasoline,40,0,39876,Volkswagen,Jetta,Y,Manual 6-spd,2019,,,,0,0,0
13.1844,0,22,0,0,363,25,0,1900,0,Regular,Regular Gasoline,29,0,39877,Kia,Sorento FWD,N,Automatic (S6),2019,,,,0,0,0
12.20777778,0,24,0,0,336,27,0,2150,0,Premium,Premium Gasoline,31,0,39883,Infiniti,QX50,N,Automatic (AV-S8),2019,,,,0,0,0
14.98227273,0,19,0,0,416,22,0,2150,0,Regular,Regular Gasoline,26,0,39885,Kia,Sorento FWD,N,Automatic (S8),2019,,,,0,0,0
12.67730769,0,24,0,0,340,26,0,2250,0,Premium,Premium Gasoline,30,0,39887,Infiniti,QX50 AWD,Y,Automatic (AV-S8),2019,,,,0,0,0
