barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
15.69571429,0,19,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,25,0,1,Alfa Romeo,Spider Veloce 2000,Y,Manual 5-spd,1985,,,,0,0,0
29.96454545,0,9,0,0,807.9090909,11,0,4350,0,Regular,Regular Gasoline,14,0,10,Ferrari,Testarossa,N,Manual 5-spd,1985,,,,0,0,0
12.20777778,0,23,0,0,329.1481481,27,0,1750,0,Regular,Regular Gasoline,33,0,100,Dodge,Charger,Y,Manual 5-spd,1985,SIL,,,0,0,0
29.96454545,0,10,0,0,807.9090909,11,0,4350,0,Regular,Regular Gasoline,12,0,1000,Dodge,B150/B250 Wagon 2WD,N,Automatic 3-spd,1985,,,,0,0,0
25.35461538,0,12,0,0,683.6153846,13,0,3650,0,Regular,Regular Gasoline,15,0,1001,Dodge,B150/B250 Wagon 2WD,N,Automatic 3-spd,1985,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,3650,0,Regular,Regular Gasoline,17,0,1002,Dodge,B150/B250 Wagon 2WD,N,Manual 4-spd,1985,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,3650,0,Regular,Regular Gasoline,17,0,1003,Dodge,B150/B250 Wagon 2WD,N,Manual 4-spd,1985,,,,0,0,0
32.961,0,9,0,0,888.7,10,0,4750,0,Regular,Regular Gasoline,11,0,1004,Dodge,B150/B250 Wagon 2WD,N,Automatic 3-spd,1985,,,,0,0,0
32.961,0,10,0,0,888.7,10,0,4750,0,Regular,Regular Gasoline,11,0,1005,Dodge,B350 Wagon 2WD,N,Automatic 3-spd,1985,,,,0,0,0
32.961,0,10,0,0,888.7,10,0,4750,0,Regular,Regular Gasoline,11,0,1006,Dodge,B350 Wagon 2WD,N,Automatic 3-spd,1985,,,,0,0,0
32.961,0,9,0,0,888.7,10,0,4750,0,Regular,Regular Gasoline,10,0,1007,Dodge,B350 Wagon 2WD,N,Automatic 3-spd,1985,,,,0,0,0
25.35461538,0,12,0,0,683.6153846,13,0,3650,0,Regular,Regular Gasoline,15,0,1008,Ford,E150 Club Wagon,N,Automatic 3-spd,1985,,,,0,0,0
23.54357143,0,13,0,0,634.7857143,14,0,3400,0,Regular,Regular Gasoline,17,0,1009,Ford,E150 Club Wagon,N,Automatic 4-spd,1985,,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,27,0,101,Dodge,Charger,N,Manual 5-spd,1985,,,,0,0,0
20.600625,0,15,0,0,555.4375,16,0,3000,0,Regular,Regular Gasoline,17,0,1010,Ford,E150 Club Wagon,N,Manual 4-spd,1985,,,,0,0,0
27.4675,0,11,0,0,740.5833333,12,0,4000,0,Regular,Regular Gasoline,14,0,1011,Ford,E150 Club Wagon,N,Automatic 4-spd,1985,,,,0,0,0
29.96454545,0,10,0,0,807.9090909,11,0,4350,0,Regular,Regular Gasoline,12,0,1012,Ford,E150 Club Wagon,N,Automatic 3-spd,1985,,,,0,0,0
21.974,0,14,0,0,592.4666667,15,0,3200,0,Regular,Regular Gasoline,16,0,1013,GMC,G15/25 Rally 2WD,N,Automatic 3-spd,1985,,,,0,0,0
20.600625,0,15,0,0,555.4375,16,0,3000,0,Regular,Regular Gasoline,17,0,1014,GMC,G15/25 Rally 2WD,N,Automatic 4-spd,1985,,,,0,0,0
21.974,0,14,0,0,592.4666667,15,0,3200,0,Regular,Regular Gasoline,17,0,1015,GMC,G15/25 Rally 2WD,N,Manual 3-spd,1985,,,,0,0,0
27.4675,0,11,0,0,740.5833333,12,0,4000,0,Regular,Regular Gasoline,12,0,1016,GMC,G15/25 Rally 2WD,N,Automatic 3-spd,1985,,,,0,0,0
23.54357143,0,12,0,0,634.7857143,14,0,3400,0,Regular,Regular Gasoline,16,0,1017,GMC,G15/25 Rally 2WD,N,Automatic 4-spd,1985,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,3650,0,Regular,Regular Gasoline,16,0,1018,GMC,G15/25 Rally 2WD,N,Automatic 4-spd,1985,,,,0,0,0
21.2325,0,15,0,0,565.5555556,18,0,2800,0,Diesel,Diesel,22,0,1019,GMC,G15/25 Rally 2WD,N,Automatic 4-spd,1985,,Diesel,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,26,0,102,Dodge,Charger,Y,Manual 5-spd,1985,,,,0,0,0
22.48147059,0,16,0,0,598.8235294,17,0,3000,0,Diesel,Diesel,19,0,1020,GMC,G15/25 Rally 2WD,N,Manual 4-spd,1985,,Diesel,,0,0,0
29.96454545,0,10,0,0,807.9090909,11,0,4350,0,Regular,Regular Gasoline,12,0,1021,GMC,G35 Rally 2WD,N,Automatic 4-spd,1985,,,,0,0,0
16.4805,0,18,0,0,444.35,20,0,2400,0,Regular,Regular Gasoline,24,0,1022,GMC,Safari 2WD (passenger),N,Automatic 4-spd,1985,,,,0,0,0
15.69571429,0,19,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,24,0,1023,GMC,Safari 2WD (passenger),N,Manual 4-spd,1985,SIL,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,1024,GMC,Safari 2WD (passenger),N,Manual 5-spd,1985,SIL,,,0,0,0
19.38882353,0,15,0,0,522.7647059,17,0,2800,0,Regular,Regular Gasoline,20,0,1025,GMC,Safari 2WD (passenger),N,Automatic 4-spd,1985,,,,0,0,0
20.600625,0,15,0,0,555.4375,16,0,3000,0,Regular,Regular Gasoline,19,0,1026,GMC,Safari 2WD (passenger),N,Manual 4-spd,1985,,,,0,0,0
19.38882353,0,15,0,0,522.7647059,17,0,2800,0,Regular,Regular Gasoline,20,0,1027,GMC,Safari 2WD (passenger),N,Manual 5-spd,1985,,,,0,0,0
16.4805,0,19,0,0,444.35,20,0,2400,0,Regular,Regular Gasoline,22,0,1028,Toyota,Van 2WD,Y,Automatic 4-spd,1985,,,,0,0,0
15.69571429,0,20,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,23,0,1029,Toyota,Van 2WD,N,Manual 5-spd,1985,,,,0,0,0
12.20777778,0,26,0,0,329.1481481,27,0,1750,0,Regular,Regular Gasoline,29,0,103,Dodge,Colt,N,Automatic 3-spd,1985,,,,0,0,0
20.600625,0,15,0,0,555.4375,16,0,3000,0,Regular,Regular Gasoline,17,0,1030,Volkswagen,Vanagon 2WD,N,Automatic 3-spd,1985,,,,0,0,0
19.38882353,0,16,0,0,522.7647059,17,0,2800,0,Regular,Regular Gasoline,18,0,1031,Volkswagen,Vanagon 2WD,Y,Manual 4-spd,1985,,,,0,0,0
20.600625,0,16,0,0,555.4375,16,0,3000,0,Regular,Regular Gasoline,17,0,1032,AM General,Post Office DJ5 2WD,N,Automatic 3-spd,1985,,,,0,0,0
25.35461538,0,13,0,0,683.6153846,13,0,3650,0,Regular,Regular Gasoline,13,0,1033,AM General,Post Office DJ8 2WD,N,Automatic 3-spd,1985,,,,0,0,0
23.54357143,0,12,0,0,634.7857143,14,0,3400,0,Regular,Regular Gasoline,16,0,1034,Chevrolet,Suburban C10 2WD,N,Automatic 4-spd,1985,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,3650,0,Regular,Regular Gasoline,16,0,1035,Chevrolet,Suburban C10 2WD,N,Automatic 4-spd,1985,,,,0,0,0
21.2325,0,15,0,0,565.5555556,18,0,2800,0,Diesel,Diesel,22,0,1036,Chevrolet,Suburban C10 2WD,Y,Automatic 4-spd,1985,,Diesel,,0,0,0
