barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,17332,Acura,NSX,N,Automatic (S4),2002,2MODE,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,17333,Acura,NSX,N,Manual 6-spd,2002,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,18,0,17334,Aston Martin,Vanquish,N,Automatic (S6),2002,CLKUP,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2550,0,Premium,Premium Gasoline,28,0,17335,Audi,TT Roadster,N,Manual 5-spd,2002,,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,17336,Audi,TT Roadster quattro,Y,Manual 6-spd,2002,,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,25,0,17337,BMW,Z3 Coupe,N,Automatic 5-spd,2002,3MODE,,,0,0,0
15.69571429,0,19,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,17338,BMW,Z3 Coupe,N,Manual 5-spd,2002,,,,0,0,0
16.4805,0,18,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,25,0,17339,BMW,Z3 Roadster,N,Manual 5-spd,2002,,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,24,0,17340,BMW,Z3 Roadster,N,Automatic (S5),2002,3MODE,,,0,0,0
17.34789474,0,17,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,23,0,17341,BMW,Z3 Roadster,N,Automatic 5-spd,2002,3MODE,,,0,0,0
15.69571429,0,19,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,17342,BMW,Z3 Roadster,N,Manual 5-spd,2002,,,,0,0,0
21.974,0,12,0,0,592.4666667,15,0,3900,0,Premium,Premium Gasoline,19,0,17343,BMW,Z8,N,Manual 6-spd,2002,,,,0,0,0
