barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,24,0,26327,Jaguar,XK,N,Automatic (S6),2010,,,,0,0,0
19.38882353,0,15,0,0,522.7647059,17,0,3400,0,Premium,Premium Gasoline,22,0,26328,Jaguar,XK,N,Automatic (S6),2010,,,,0,0,0
18.31166667,0,16,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,26329,Jaguar,XK Convertible,N,Automatic (S6),2010,,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,27,0,26330,Pontiac,Solstice,N,Automatic 5-spd,2010,,,,0,0,0
14.33086957,0,19,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,29,0,26331,Pontiac,Solstice,N,Manual 5-spd,2010,,,,0,0,0
15.69571429,0,19,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,24,0,26332,Pontiac,Solstice,N,Automatic 5-spd,2010,,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,26333,Pontiac,Solstice,N,Manual 5-spd,2010,,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,27,0,26334,Saturn,SKY,N,Automatic 5-spd,2010,,,,0,0,0
14.33086957,0,19,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,29,0,26335,Saturn,SKY,N,Manual 5-spd,2010,,,,0,0,0
15.69571429,0,19,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,24,0,26336,Saturn,SKY,N,Automatic 5-spd,2010,,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,26337,Saturn,SKY,N,Manual 5-spd,2010,,,,0,0,0
19.38882353,0,14,0,0,522.7647059,17,0,3400,0,Premium,Premium Gasoline,22,0,26338,Audi,S5,N,Manual 6-spd,2010,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,24,0,26339,Audi,S5,N,Automatic (S6),2010,,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,26340,BMW,650ci,N,Manual 6-spd,2010,,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,23,0,26341,BMW,650ci,N,Automatic (S6),2010,,,,0,0,0
20.600625,0,14,0,0,555.4375,16,0,3650,0,Premium,Premium Gasoline,21,0,26342,BMW,650ci Convertible,N,Manual 6-spd,2010,,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,23,0,26343,BMW,650ci Convertible,N,Automatic (S6),2010,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,17,0,26344,BMW,M6,N,Manual 6-spd,2010,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,17,0,26345,BMW,M6,N,Automatic (S7),2010,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,17,0,26346,BMW,M6 Convertible,N,Manual 6-spd,2010,,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,17,0,26347,BMW,M6 Convertible,N,Automatic (S7),2010,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,24,0,26348,Ford,Mustang,Y,Automatic 5-spd,2010,,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,26,0,26349,Ford,Mustang,N,Manual 5-spd,2010,,,,0,0,0
17.34789474,0,17,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,23,0,26350,Ford,Mustang,Y,Automatic 5-spd,2010,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,24,0,26351,Ford,Mustang,N,Manual 5-spd,2010,,,,0,0,0
19.38882353,0,14,0,0,522.7647059,17,0,3400,0,Premium,Premium Gasoline,22,0,26352,Ford,Mustang,N,Manual 6-spd,2010,,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,30,0,26353,Hyundai,Genesis Coupe,Y,Automatic 5-spd,2010,,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,30,0,26354,Hyundai,Genesis Coupe,Y,Manual 6-spd,2010,,,,0,0,0
15.69571429,0,17,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,27,0,26355,Hyundai,Genesis Coupe,N,Automatic 6-spd,2010,,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2400,0,Regular,Regular Gasoline,26,0,26356,Hyundai,Genesis Coupe,Y,Manual 6-spd,2010,,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,26357,Lexus,IS 250/IS 250C,N,Manual 6-spd,2010,,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2400,0,Premium,Premium Gasoline,29,0,26358,Lexus,IS 250/IS 250C,Y,Automatic (S6),2010,,,,0,0,0
16.4805,0,18,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,25,0,26359,Lexus,IS 350/IS 350C,Y,Automatic (S6),2010,,,,0,0,0
19.38882353,0,15,0,0,522.7647059,17,0,3400,0,Premium,Premium Gasoline,21,0,26360,Nissan,GT-R,N,Automatic (AM6),2010,,,,0,0,0
19.38882353,0,14,0,0,522.7647059,17,0,3400,0,Premium,Premium Gasoline,21,0,26361,Roush Performance,Stage 3 Mustang,N,Automatic 5-spd,2010,,,,0,0,0
