barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
18.31166667,0,16,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,13984,Acura,NSX,N,Automatic 4-spd,1998,2MODE CLKUP,,,0,0,0
18.31166667,0,16,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,13985,Acura,NSX,N,Manual 6-spd,1998,,,,0,0,0
21.974,0,13,0,0,592.4666667,15,0,3900,0,Premium,Premium Gasoline,19,0,13986,Aston Martin,DB7 Coupe,N,Automatic 4-spd,1998,CLKUP,,,0,0,0
21.974,0,12,0,0,592.4666667,15,0,3900,0,Premium,Premium Gasoline,19,0,13987,Aston Martin,DB7 Coupe,N,Manual 5-spd,1998,,,,0,0,0
21.974,0,13,0,0,592.4666667,15,0,3900,0,Premium,Premium Gasoline,19,0,13988,Aston Martin,DB7 Volante,N,Automatic 4-spd,1998,CLKUP,,,0,0,0
21.974,0,12,0,0,592.4666667,15,0,3900,0,Premium,Premium Gasoline,19,0,13989,Aston Martin,DB7 Volante,N,Manual 5-spd,1998,,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2250,0,Regular,Regular Gasoline,26,0,13990,BMW,M Roadster,Y,Manual 5-spd,1998,,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,28,0,13991,BMW,Z3 Roadster,Y,Automatic 4-spd,1998,,,,0,0,0
13.73375,0,20,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,29,0,13992,BMW,Z3 Roadster,Y,Manual 5-spd,1998,,,,0,0,0
18.31166667,0,16,0,0,493.7222222,18,0,2650,0,Regular,Regular Gasoline,22,0,13993,BMW,Z3 Roadster,Y,Automatic 4-spd,1998,,,,0,0,0
17.34789474,0,17,0,0,467.7368421,19,0,2500,0,Regular,Regular Gasoline,24,0,13994,BMW,Z3 Roadster,Y,Manual 5-spd,1998,,,,0,0,0
