barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
10.63258065,0,29,0,0,285,31,0,1550,0,Regular,Regular Gasoline,34,0,42428,Kia,Seltos FWD,N,Automatic (AV-S8),2021,,,,0,0,0
12.20777778,0,25,0,0,331,27,0,1750,0,Regular,Regular Gasoline,30,0,42429,Kia,Seltos AWD,Y,Automatic (AM-S7),2021,,,,0,0,0
11.36586207,0,27,0,0,314,29,0,1650,0,Regular,Regular Gasoline,31,0,42430,Kia,Seltos AWD,Y,Automatic (AV-S8),2021,,,,0,0,0
14.98227273,0,19,0,0,407,22,0,2650,0,Premium,Premium Gasoline,27,0,42482,Jaguar,F-Type S Coupe,N,Automatic (S8),2021,,,,0,0,0
14.98227273,0,19,0,0,407,22,0,2650,0,Premium,Premium Gasoline,27,0,42483,Jaguar,F-Type S Convertible,N,Automatic (S8),2021,,,,0,0,0
15.69571429,0,18,0,0,426,21,0,2750,0,Premium,Premium Gasoline,26,0,42484,Jaguar,F-Type S AWD Coupe,N,Automatic (S8),2021,,,,0,0,0
15.69571429,0,18,0,0,426,21,0,2750,0,Premium,Premium Gasoline,26,0,42485,Jaguar,F-Type S AWD Convertible,N,Automatic (S8),2021,,,,0,0,0
18.31166667,0,16,0,0,481,18,0,3250,0,Premium,Premium Gasoline,24,0,42486,Jaguar,F-Type R AWD Coupe,N,Automatic (S8),2021,,,,0,0,0
18.31166667,0,16,0,0,481,18,0,3250,0,Premium,Premium Gasoline,24,0,42487,Jaguar,F-Type R AWD Convertible,N,Automatic (S8),2021,,,,0,0,0
17.34789474,0,17,0,0,461,19,0,2500,0,Regular,Regular Gasoline,23,0,42488,Volkswagen,Atlas,N,Automatic (S8),2021,,,,0,0,0
18.31166667,0,16,0,0,485,18,0,2650,0,Regular,Regular Gasoline,22,0,42489,Volkswagen,Atlas 4motion,N,Automatic (S8),2021,,,,0,0,0
14.33086957,0,20,0,0,386,23,0,2550,0,Premium,Premium Gasoline,27,0,42493,Genesis,G70 AWD,N,Automatic (S8),2021,,,,0,0,0
13.1844,0,22,0,0,357,25,0,2350,0,Premium,Premium Gasoline,30,0,42494,Genesis,G70 RWD,N,Automatic (S8),2021,,,,0,0,0
14.98227273,0,18,0,0,410,22,0,2650,0,Premium,Premium Gasoline,28,0,42495,Genesis,G70 RWD,N,Manual 6-spd,2021,,,,0,0,0
10.987,0,28,0,0,302,30,0,1600,0,Regular,Regular Gasoline,33,0,42496,Kia,Soul,N,Automatic (variable gear ratios),2021,,,,0,0,0
10.63258065,0,29,0,0,287,31,0,1550,0,Regular,Regular Gasoline,35,0,42497,Kia,Soul Eco dynamics,N,Automatic (variable gear ratios),2021,,,,0,0,0
12.20777778,0,25,0,0,332,27,0,1750,0,Regular,Regular Gasoline,31,0,42498,Kia,Soul,N,Manual 6-spd,2021,,,,0,0,0
11.36586207,0,27,0,0,309,29,0,1650,0,Regular,Regular Gasoline,32,0,42499,Kia,Soul,N,Automatic (AM-S7),2021,,,,0,0,0
14.98227273,0,21,0,0,400,22,0,2150,0,Regular,Regular Gasoline,24,0,42500,Volkswagen,Atlas,N,Automatic (S8),2021,,,,0,0,0
11.77178571,0,26,0,0,314,28,0,1700,0,Regular,Regular Gasoline,30,0,42509,Chevrolet,Trailblazer AWD,N,Automatic 9-spd,2021,,,,0,0,0
16.4805,0,17,0,0,457,20,0,2900,0,Premium,Premium Gasoline,25,0,42515,Genesis,G70 AWD,N,Automatic (S8),2021,,,,0,0,0
16.4805,0,17,0,0,447,20,0,2900,0,Premium,Premium Gasoline,26,0,42516,Genesis,G70 RWD,N,Automatic (S8),2021,,,,0,0,0
11.36586207,0,28,0,0,302,29,0,1650,0,Regular,Regular Gasoline,31,0,42521,Buick,Encore GX FWD,N,Automatic (variable gear ratios),2021,,,,0,0,0
10.63258065,0,29,0,0,288,31,0,1550,0,Regular,Regular Gasoline,33,0,42522,Chevrolet,Trailblazer FWD,Y,Automatic (variable gear ratios),2021,,,,0,0,0
11.36586207,0,28,0,0,302,29,0,1650,0,Regular,Regular Gasoline,31,0,42523,Chevrolet,Trailblazer FWD,N,Automatic (variable gear ratios),2021,,,,0,0,0
10.63258065,0,28,0,0,280,31,0,1900,0,Premium,Premium Gasoline,37,0,42526,MINI,Cooper Convertible,N,Automatic (AM-S7),2021,,,,0,0,0
11.36586207,0,26,0,0,307,29,0,2000,0,Premium,Premium Gasoline,34,0,42527,MINI,Cooper S Convertible,N,Automatic (AM-S7),2021,,,,0,0,0
12.67730769,0,23,0,0,336,26,0,2250,0,Premium,Premium Gasoline,32,0,42528,MINI,Cooper S Convertible,N,Manual 6-spd,2021,,,,0,0,0
11.77178571,0,25,0,0,313,28,0,2100,0,Premium,Premium Gasoline,33,0,42529,MINI,John Cooper Works Convertible,N,Automatic (S8),2021,,,,0,0,0
10.63258065,0,28,0,0,280,31,0,1900,0,Premium,Premium Gasoline,37,0,42530,MINI,Cooper Hardtop 2 door,N,Automatic (AM-S7),2021,,,,0,0,0
10.63258065,0,28,0,0,280,31,0,1900,0,Premium,Premium Gasoline,37,0,42531,MINI,Cooper Hardtop 4 door,N,Automatic (AM-S7),2021,,,,0,0,0
12.20777778,0,23,0,0,329,27,0,2150,0,Premium,Premium Gasoline,33,0,42532,MINI,Cooper S Hardtop 2 door,N,Manual 6-spd,2021,,,,0,0,0
12.20777778,0,23,0,0,329,27,0,2150,0,Premium,Premium Gasoline,33,0,42533,MINI,Cooper S Hardtop 4 door,N,Manual 6-spd,2021,,,,0,0,0
11.36586207,0,26,0,0,305,29,0,2000,0,Premium,Premium Gasoline,34,0,42534,MINI,John Cooper Works Hardtop,N,Automatic (S8),2021,,,,0,0,0
12.20777778,0,23,0,0,329,27,0,2150,0,Premium,Premium Gasoline,33,0,42535,MINI,John Cooper Works Hardtop,N,Manual 6-spd,2021,,,,0,0,0
12.67730769,0,24,0,0,334,26,0,2250,0,Premium,Premium Gasoline,30,0,42536,MINI,John Cooper Works GP,N,Automatic (S8),2021,,,,0,0,0
