barrels08,barrelsA08,city08,cityA08,co2TailpipeAGpm,co2TailpipeGpm,comb08,combA08,fuelCost08,fuelCostA08,fuelType,fuelType1,highway08,highwayA08,id,make,model,mpgData,trany,year,trans_dscr,atvType,fuelType2,phevCity,phevHwy,phevComb
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,17,0,25198,Aston Martin,DBS Coupe,N,Manual 6-spd,2009,,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2400,0,Premium,Premium Gasoline,29,0,25199,Audi,TT Roadster quattro,Y,Automatic (S6),2009,3MODE,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,25,0,25200,Chevrolet,Corvette,Y,Automatic (S6),2009,2MODE CLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,26,0,25201,Chevrolet,Corvette,Y,Manual 6-spd,2009,,,,0,0,0
20.600625,0,13,0,0,555.4375,16,0,3650,0,Premium,Premium Gasoline,21,0,25202,Mercedes-Benz,SL550,N,Automatic 7-spd,2009,EMS 2MODE CLKUP,,,0,0,0
23.54357143,0,11,0,0,634.7857143,14,0,4150,0,Premium,Premium Gasoline,18,0,25203,Mercedes-Benz,SL600,N,Automatic 5-spd,2009,EMS 2MODE CLKUP,,,0,0,0
23.54357143,0,12,0,0,634.7857143,14,0,4150,0,Premium,Premium Gasoline,19,0,25204,Mercedes-Benz,SL63 AMG,Y,Automatic (S7),2009,EMS 2MODE CLKUP,,,0,0,0
23.54357143,0,11,0,0,634.7857143,14,0,4150,0,Premium,Premium Gasoline,18,0,25205,Mercedes-Benz,SL65 AMG,N,Automatic (S5),2009,EMS 2MODE CLKUP,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,26,0,25206,Mercedes-Benz,SLK300,N,Manual 6-spd,2009,EMS,,,0,0,0
15.69571429,0,19,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,25207,Mercedes-Benz,SLK300,N,Automatic 7-spd,2009,EMS 2MODE CLKUP,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,25208,Mercedes-Benz,SLK350,Y,Automatic 7-spd,2009,EMS 2MODE CLKUP,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,26,0,25209,Mercedes-Benz,SLK350,N,Manual 6-spd,2009,EMS,,,0,0,0
25.35461538,0,11,0,0,683.6153846,13,0,4500,0,Premium,Premium Gasoline,17,0,25210,Aston Martin,DB9,N,Manual 6-spd,2009,,,,0,0,0
23.54357143,0,12,0,0,634.7857143,14,0,4150,0,Premium,Premium Gasoline,19,0,25211,Aston Martin,DB9,N,Automatic (S6),2009,CLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,25,0,25212,Jaguar,XK,N,Automatic 6-spd,2009,3MODE CLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,25,0,25213,Jaguar,XK Convertible,N,Automatic 6-spd,2009,3MODE CLKUP,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,23,0,25214,Jaguar,XKR,N,Automatic 6-spd,2009,3MODE CLKUP,,,0,0,0
18.31166667,0,15,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,23,0,25215,Jaguar,XKR Convertible,N,Automatic 6-spd,2009,3MODE CLKUP,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,25,0,25216,Mitsubishi,Eclipse Spyder,N,Manual 6-spd,2009,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,24,0,25217,Mitsubishi,Eclipse Spyder,N,Automatic (S5),2009,2MODE CLKUP,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,25218,Mitsubishi,Eclipse Spyder,N,Manual 5-spd,2009,,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,25219,Mitsubishi,Eclipse Spyder,N,Automatic (S4),2009,2MODE CLKUP,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,28,0,25220,Volkswagen,New Beetle Convertible,N,Manual 5-spd,2009,,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,28,0,25221,Volkswagen,New Beetle Convertible,Y,Automatic (S6),2009,3MODE CLKUP,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2400,0,Premium,Premium Gasoline,29,0,25222,Audi,TT Coupe quattro,N,Automatic (S6),2009,3MODE,,,0,0,0
11.77178571,0,25,0,0,317.3928571,28,0,1700,0,Regular,Regular Gasoline,34,0,25223,Chevrolet,Aveo 5,Y,Automatic 4-spd,2009,CLKUP,,,0,0,0
18.31166667,0,16,0,0,493.7222222,18,0,3250,0,Premium,Premium Gasoline,22,0,25224,Mazda,RX-8,Y,Manual 6-spd,2009,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,23,0,25225,Mazda,RX-8,N,Automatic (S6),2009,DC/FW,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,25,0,25226,Mitsubishi,Eclipse,N,Manual 6-spd,2009,,,,0,0,0
17.34789474,0,16,0,0,467.7368421,19,0,3050,0,Premium,Premium Gasoline,24,0,25227,Mitsubishi,Eclipse,N,Automatic (S5),2009,2MODE CLKUP,,,0,0,0
14.98227273,0,19,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,25228,Mitsubishi,Eclipse,N,Automatic (S4),2009,2MODE CLKUP,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,28,0,25229,Mitsubishi,Eclipse,N,Manual 5-spd,2009,,,,0,0,0
11.77178571,0,25,0,0,317.3928571,28,0,1700,0,Regular,Regular Gasoline,34,0,25230,Pontiac,G3 Wave 5,N,Automatic 4-spd,2009,CLKUP,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,27,0,25231,Scion,tC,Y,Manual 5-spd,2009,,,,0,0,0
13.73375,0,21,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,29,0,25232,Scion,tC,Y,Automatic 4-spd,2009,CLKUP,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,28,0,25233,Volkswagen,New Beetle,N,Manual 5-spd,2009,,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,29,0,25234,Volkswagen,New Beetle,N,Automatic (S6),2009,3MODE CLKUP,,,0,0,0
14.33086957,0,20,0,0,386.3913043,23,0,2550,0,Premium,Premium Gasoline,28,0,25235,Acura,TSX,Y,Manual 6-spd,2009,,,,0,0,0
13.1844,0,21,0,0,355.48,25,0,2350,0,Premium,Premium Gasoline,30,0,25236,Acura,TSX,Y,Automatic (S5),2009,2MODE CLKUP,,,0,0,0
29.96454545,0,9,0,0,807.9090909,11,0,5300,0,Premium,Premium Gasoline,15,0,25237,Bentley,Azure,N,Automatic (S6),2009,3MODE CLKUP,,,0,0,0
29.96454545,0,10,0,0,807.9090909,11,0,5300,0,Premium,Premium Gasoline,14,0,25238,Bentley,Brooklands,N,Automatic (S6),2009,3MODE CLKUP,,,0,0,0
11.77178571,0,25,0,0,317.3928571,28,0,1700,0,Regular,Regular Gasoline,34,0,25239,Chevrolet,Aveo,Y,Automatic 4-spd,2009,CLKUP,,,0,0,0
20.600625,0,14,0,0,555.4375,16,0,3650,0,Premium,Premium Gasoline,21,0,25240,Mercedes-Benz,CLS550,N,Automatic 7-spd,2009,EMS 2MODE CLKUP,,,0,0,0
14.33086957,0,21,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,27,0,25241,Mitsubishi,Lancer,Y,Automatic (variable gear ratios),2009,VMODE VLKUP,,,0,0,0
14.33086957,0,21,0,0,386.3913043,23,0,2050,0,Regular,Regular Gasoline,28,0,25242,Mitsubishi,Lancer,Y,Manual 5-spd,2009,,,,0,0,0
13.73375,0,22,0,0,370.2916667,24,0,2000,0,Regular,Regular Gasoline,28,0,25243,Mitsubishi,Lancer,N,Automatic (variable gear ratios),2009,VMODE VLKUP,,,0,0,0
13.1844,0,22,0,0,355.48,25,0,1900,0,Regular,Regular Gasoline,30,0,25244,Mitsubishi,Lancer,Y,Manual 5-spd,2009,,,,0,0,0
11.77178571,0,25,0,0,317.3928571,28,0,1700,0,Regular,Regular Gasoline,34,0,25245,Pontiac,G3 Wave,Y,Automatic 4-spd,2009,CLKUP,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,24,0,25246,Subaru,Legacy AWD,N,Manual 6-spd,2009,,,,0,0,0
16.4805,0,18,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,24,0,25247,Subaru,Legacy AWD,N,Automatic (S5),2009,2MODE CLKUP,,,0,0,0
16.4805,0,17,0,0,444.35,20,0,2900,0,Premium,Premium Gasoline,24,0,25248,Subaru,Legacy AWD,N,Automatic (S5),2009,2MODE CLKUP,,,0,0,0
15.69571429,0,18,0,0,423.1904762,21,0,2750,0,Premium,Premium Gasoline,25,0,25249,Subaru,Legacy AWD,N,Manual 5-spd,2009,,,,0,0,0
14.98227273,0,20,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,27,0,25250,Subaru,Legacy AWD,Y,Manual 5-spd,2009,,,,0,0,0
14.98227273,0,20,0,0,403.9545455,22,0,2150,0,Regular,Regular Gasoline,26,0,25251,Subaru,Legacy AWD,Y,Automatic (S4),2009,2MODE CLKUP,,,0,0,0
13.1844,0,22,0,0,355.48,25,0,1900,0,Regular,Regular Gasoline,30,0,25252,Toyota,Corolla,Y,Manual 5-spd,2009,,,,0,0,0
